addrtype,location,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,seriousinjuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,speeding,st_colcode,st_coldesc,crosswalkkey,hitparkedcar,state,latitude,longitude
Intersection,16TH AVE E AND E THOMAS ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-06-21T00:00:00.000Z,6/21/2006 6:00:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.620499302866925,-122.31138366018816
Intersection,3RD AVE AND BROAD ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-09-06T00:00:00.000Z,9/6/2006,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61824782774303,-122.35078725632091
Intersection,29TH AVE NE AND NE 55TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-05-05T00:00:00.000Z,5/5/2006,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66851987532298,-122.2962011505858
Intersection,BOREN AVE AND PINE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-05-18T00:00:00.000Z,5/18/2006 3:09:00 PM,At Intersection (but not related to intersection),22.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.614457242057235,-122.3298224327749
Block,SAND POINT WAY NE BETWEEN NE 106TH ST AND NE 107TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-05-18T00:00:00.000Z,5/18/2006 4:31:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.70604697243734,-122.27881460453956
Intersection,15TH AVE W AND W RUFFNER ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-08-17T00:00:00.000Z,8/17/2006 5:10:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65216806847898,-122.37620626147555
Intersection,11TH AVE NW AND NW 45TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-09-21T00:00:00.000Z,9/21/2006 6:38:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66146941930195,-122.37076944775087
Block,HARBOR AVE SW BETWEEN SW SPOKANE NR ST AND SW AVALON WAY,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2006-07-23T00:00:00.000Z,7/23/2006 12:04:00 PM,Driveway Junction,69.0,PEDALCYCLIST OVERTURNED IN ROAD,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.57167480652682,-122.37064237189028
Block,E TERRACE ST BETWEEN 11TH AVE AND 12TH AVE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-01-10T00:00:00.000Z,1/10/2006 5:49:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.605197705513156,-122.31744628625059
Block,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-09-07T00:00:00.000Z,9/7/2006,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.629653976115854,-122.32861177955971
Intersection,EAST GREEN LAKE WAY N AND NE RAVENNA SR BV,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-08-14T00:00:00.000Z,8/14/2006 6:16:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67890527472482,-122.3262643992587
Intersection,35TH AVE NE AND NE 115TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-04-10T00:00:00.000Z,4/10/2006 7:23:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.71195941581789,-122.2906501998081
Intersection,DENNY WAY AND DEXTER AVE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-01-14T00:00:00.000Z,1/14/2006 6:16:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.618550164551785,-122.34240185261628
Block,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-11-17T00:00:00.000Z,11/17/2006 2:50:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62153060579978,-122.3208989040678
Block,LAKE WASHINGTON BLVD BETWEEN E ALDER ST AND E TERRACE ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2006-08-26T00:00:00.000Z,8/26/2006 6:43:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.604102293486655,-122.28386814161924
Intersection,24TH AVE NW AND NW 62ND ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-11-14T00:00:00.000Z,11/14/2006 6:26:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67383146372561,-122.38758562067586
Intersection,61ST AVE SW AND SW ADMIRAL WAY,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2006-10-14T00:00:00.000Z,10/14/2006 12:34:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.57590609755026,-122.41073930716608
Intersection,4TH AVE AND JAMES ST,2,Injury Collision,Angles,4,0,1,2,1,0,0,2006-03-29T00:00:00.000Z,3/29/2006 6:06:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,10,Entering at angle,0,N,Washington,47.60323265391005,-122.33029745925337
Intersection,FREMONT AVE N AND FREMONT PL N,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-02-07T00:00:00.000Z,2/7/2006,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65043101671818,-122.34983490359792
Block,STONE WAY N BETWEEN N 40TH ST AND N LUCAS PL,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2007-07-20T00:00:00.000Z,7/20/2007 8:20:00 AM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65565365207535,-122.34242594140635
Block,SW AVALON WAY BETWEEN SW GENESEE ST AND 35TH AVE SW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-11-09T00:00:00.000Z,11/9/2007,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dusk,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.5640755999305,-122.37419372577921
Block,15TH AVE NE BETWEEN NE PACIFIC ST AND NE 40TH ST,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,2007-01-17T00:00:00.000Z,1/17/2007 9:20:00 AM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65413543558821,-122.31217891605853
Intersection,5TH AVE S AND S JACKSON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-02-11T00:00:00.000Z,2/11/2006 8:15:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.59919492412836,-122.3276669944082
Intersection,11TH AVE E AND E JOHN ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2007-02-06T00:00:00.000Z,2/6/2007,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Raining,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6199271844004,-122.31823392580662
Intersection,FREMONT AVE N AND N 43RD S ST,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2007-04-24T00:00:00.000Z,4/24/2007 6:50:00 PM,At Intersection (intersection related),69.0,PEDALCYCLIST OVERTURNED IN ROAD,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.658954143545415,-122.35001327915371
Intersection,24TH AVE E AND E LEE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-02-10T00:00:00.000Z,2/10/2007 5:20:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63127418504062,-122.30163003018829
Intersection,YALE AVE E AND E LYNN ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-03-05T00:00:00.000Z,3/5/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.639727248070656,-122.32710821774799
Intersection,BROADWAY AND E DENNY WAY,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-11-07T00:00:00.000Z,11/7/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61873954148882,-122.32085448301252
Block,S JACKSON ST BETWEEN 14TH AVE S AND 16TH AVE S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-03-28T00:00:00.000Z,3/28/2007 5:11:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.599217493168744,-122.31285936420177
Intersection,ROOSEVELT WAY NE AND NE 41ST ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-11-26T00:00:00.000Z,11/26/2007 4:36:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65688930464752,-122.31781902882895
Block,1ST AVE BETWEEN MADISON ST AND SPRING ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-06-14T00:00:00.000Z,6/14/2007 5:15:00 PM,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.605050498390725,-122.33656362295595
Block,UNIVERSITY BR BETWEEN POINT B AND EASTLAKE AVE NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-02-09T00:00:00.000Z,2/9/2007,Mid-Block (but intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65421595837226,-122.31923589325756
Intersection,9TH AVE AND JAMES ST,1,Property Damage Only Collision,Cycles,4,0,1,1,0,0,0,2007-10-15T00:00:00.000Z,10/15/2007 1:00:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Raining,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.605554697881686,-122.32474925212239
Intersection,3RD AVE AND VIRGINIA ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-10-09T00:00:00.000Z,10/9/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Raining,Wet,Dusk,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61239802571792,-122.34089245510886
Intersection,DEXTER AVE N AND MERCER ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2006-10-05T00:00:00.000Z,10/5/2006,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62454972661586,-122.34234960108273
Block,LINDEN AVE N BETWEEN N 143RD ST AND N 145TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-07-04T00:00:00.000Z,7/4/2007,Mid-Block (but intersection related),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.7332202247764,-122.34779052089864
Intersection,24TH AVE NW AND NW 59TH ST,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,2007-05-03T00:00:00.000Z,5/3/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67164521735136,-122.38758724512077
Intersection,FREMONT AVE N AND N 36TH ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-07-30T00:00:00.000Z,7/30/2007 4:14:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65134880870682,-122.34993445253836
Intersection,TROLL AVE N AND N 34TH ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2007-03-20T00:00:00.000Z,3/20/2007 7:42:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.64924012162934,-122.34741874332344
Block,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2007-06-15T00:00:00.000Z,6/15/2007 7:39:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60980943523944,-122.3167796621427
Intersection,12TH AVE NE AND NE 75TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-02-08T00:00:00.000Z,2/8/2007,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Dusk,,,45,Vehicle - Pedalcyclist,521080,N,Washington,47.68308626417001,-122.31527968863085
Intersection,10TH AVE E AND E BOSTON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-08-10T00:00:00.000Z,8/10/2007 8:22:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63840322495143,-122.32007129508058
Block,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-03-17T00:00:00.000Z,3/17/2007 12:11:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Raining,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66868054550898,-122.38697024773055
Block,NE 50TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2007-07-11T00:00:00.000Z,7/11/2007 12:28:00 AM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66489678297102,-122.31250781231277
Intersection,EASTLAKE AVE E AND THOMAS ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-08-16T00:00:00.000Z,8/16/2007 1:36:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62082387607038,-122.3291420397725
Block,SW TRENTON ST BETWEEN 22ND AVE SW AND 24TH AVE SW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-07-17T00:00:00.000Z,7/17/2007 12:32:00 PM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.524688500194934,-122.36250069953384
Intersection,27TH AVE NE AND NE 127TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-10-17T00:00:00.000Z,10/17/2007 8:05:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.721110818911114,-122.29910492282384
Block,CARKEEK DR S BETWEEN 40TH AVE S AND HARADEN PL S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-06-01T00:00:00.000Z,6/1/2007,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.516994764044846,-122.28276966880381
Intersection,FREMONT AVE N AND N 80TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-01-04T00:00:00.000Z,1/4/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.686939083048394,-122.34990541087087
Block,WALLINGFORD AVE N BETWEEN N 44TH ST AND N 45TH ST,2,Injury Collision,Cycles,3,0,1,2,1,0,0,2007-12-14T00:00:00.000Z,12/14/2007 2:38:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,0,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66086041265596,-122.33618658042073
Block,38TH AVE NE BETWEEN NE 80TH ST AND NE 82ND ST,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2007-07-24T00:00:00.000Z,7/24/2007 7:11:00 PM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,0,Unknown,Unknown,Unknown,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.68754778091114,-122.28742501736778
Intersection,5TH AVE NE AND BANNER WAY NE,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2007-08-06T00:00:00.000Z,8/6/2007,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.685072687142096,-122.32292811346605
Intersection,5TH AVE AND UNION ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-05-08T00:00:00.000Z,5/8/2007,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.609685420831354,-122.33466559753744
Block,UNIVERSITY BR BETWEEN POINT B AND EASTLAKE AVE NE,2b,Serious Injury Collision,Cycles,1,0,1,0,1,1,0,2007-05-12T00:00:00.000Z,5/12/2007 9:28:00 AM,Mid-Block (not related to intersection),66.0,PEDALCYCLIST STRUCK OBJECT IN ROAD,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65421595837226,-122.31923589325756
Intersection,25TH AVE NE AND NE BLAKELEY ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-08-09T00:00:00.000Z,8/9/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,521604,N,Washington,47.66626671821327,-122.30060498001896
Intersection,3RD AVE AND UNIVERSITY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-12-13T00:00:00.000Z,12/13/2007 1:38:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60776317694084,-122.3359757939518
Block,AURORA AVE N BETWEEN N 84TH ST AND N 85TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-08-20T00:00:00.000Z,8/20/2007 11:52:00 AM,Mid-Block (not related to intersection),54.0,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,,0,Raining,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.69019792335707,-122.34452003808121
Block,5TH AVE BETWEEN UNION ST AND PIKE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-08-29T00:00:00.000Z,8/29/2007 4:10:00 PM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.610180500663716,-122.33511874300831
Block,UNION ST BETWEEN 2ND AVE AND 3RD AVE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-06-15T00:00:00.000Z,6/15/2007 12:51:00 PM,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60852347780019,-122.33744170313288
Block,BROADWAY BETWEEN E HOWELL ST AND E DENNY WAY,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-03-06T00:00:00.000Z,3/6/2007,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.618154047457764,-122.3208451357006
Intersection,9TH AVE NW AND NW 62ND ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2007-06-06T00:00:00.000Z,6/6/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,,Y,45,Vehicle - Pedalcyclist,0,N,Washington,47.67381049207825,-122.36873253781101
Block,NE NORTHGATE WAY BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-11-07T00:00:00.000Z,11/7/2007,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights Off,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.708569219474185,-122.31920878354694
Block,BEACON AVE S BETWEEN BEACON WR N AVE S AND BEACON ER AVE S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-06-04T00:00:00.000Z,6/4/2007,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.56643347995834,-122.3064705127642
Block,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2007-05-31T00:00:00.000Z,5/31/2007 5:34:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61308846623163,-122.35082566503341
Intersection,25TH AVE NE AND NE BLAKELEY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2007-09-08T00:00:00.000Z,9/8/2007,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66626671821327,-122.30060498001896
