block_intersection,severity_code,collision_type,person_count,ped_count,pedcyl_count,veh_count,junction_type,sdot_coldesc,in_attention,under_infl,weather,road_cond,light_cond,ped_right_way,speeding,s._col_desc,crosswalkkey,hit_parked_car,latitude,longitude
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",0,0,Overcast,Dry,Daylight,1,1,Vehicle - Pedalcyclist,0,0,47.57557392282846,-122.32952672736154
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.69413989805371,-122.33647986177448
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.68032248714147,-122.29040187154236
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61289826813621,-122.30750481647611
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.61347958810134,-122.34867330789845
1,1,Cycles,1,0,1,0,At Intersection (intersection related),PEDALCYCLIST OVERTURNED IN ROAD,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.63359430393036,-122.30159187433512
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,1,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.621075870889555,-122.32089166929796
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.627159467222484,-122.34754993140827
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.60616745162813,-122.30633165638449
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.67145247594737,-122.3141740609598
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.64066638748559,-122.31293803999891
0,0,Rear Ended,2,0,1,1,Mid-Block (but intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Raining,Wet,Dark - Street Lights On,0,0,From same direction - both going straight - one stopped - rear-end,0,0,47.618595525131376,-122.35375315231657
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.596258135512635,-122.32637212434479
1,2,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.617736467590845,-122.32625385468852
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.64044969209657,-122.32006083970396
0,1,Cycles,1,0,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK OBJECT IN ROAD,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.612109989989754,-122.32076121797354
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.66494074261525,-122.31792288146464
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.71418069465355,-122.36088963342466
0,1,Cycles,5,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.593790074880026,-122.30993511609115
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.600433765628175,-122.33077753415087
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dusk,0,0,Vehicle - Pedalcyclist,0,0,47.57002059923522,-122.27835128600842
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.66057737868581,-122.31772271464912
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,1,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.73412842815701,-122.34509710385893
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.613375268453424,-122.33664679369764
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.602188270464296,-122.31678184867359
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Dry,Unknown,0,0,Vehicle - Pedalcyclist,0,0,47.618787513673524,-122.3142986219418
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.66797835295682,-122.30061611359508
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.69898147668511,-122.38303568267271
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.6212750125968,-122.30733746411084
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.62601780054983,-122.29244003313448
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.566486974918526,-122.37618665804298
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.54073096014135,-122.38726041030355
0,1,Cycles,4,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.62203885734797,-122.33780562013308
0,0,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.59922818540542,-122.3109268392116
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Unknown,Unknown,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.60751499755746,-122.33421346920784
1,1,Cycles,3,0,1,2,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6027691759459,-122.33140852764343
0,1,Cycles,2,1,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK PEDESTRIAN,0,0,Overcast,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.66217920897607,-122.31311572731876
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Unknown,0,0,Vehicle - Pedalcyclist,0,0,47.52648114399101,-122.32819875767099
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.644265702903716,-122.34665163372641
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,1,0,47.6017245639404,-122.33603405699972
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.56381410056913,-122.36333748031765
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.65415196770524,-122.35446577187136
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.59749163503128,-122.31275995108149
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",1,0,Raining,Dry,Dawn,0,0,Vehicle - Pedalcyclist,0,0,47.624249308541444,-122.3126068195434
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.65414464040226,-122.36083823415647
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.615254391446285,-122.31815943391057
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Raining,Wet,Dusk,0,0,Vehicle - Pedalcyclist,0,0,47.64570977099386,-122.34948774878292
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,1,0,Overcast,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.59581845683624,-122.31500518823336
0,1,Cycles,2,1,1,0,Mid-Block (not related to intersection),NOT ENOUGH INFORMATION / NOT APPLICABLE,0,0,Overcast,Dry,Unknown,0,0,Vehicle - Pedalcyclist,0,0,47.678712582189725,-122.32652875674695
1,0,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60462517938578,-122.32697031475391
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61661180923626,-122.3331489800814
1,1,Cycles,4,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,1,0,47.602305601181115,-122.332519439884
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.63840322495143,-122.32007129508058
1,1,Left Turn,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Overcast,Dry,Dark - Street Lights On,1,0,From opposite direction - one left turn - one straight,0,0,47.665730037195814,-122.34009561222015
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.64688608236683,-122.3529020646217
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60171615634633,-122.33026479318457
1,1,Cycles,2,1,1,0,At Intersection (intersection related),PEDALCYCLIST STRUCK PEDESTRIAN,1,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.61409443242298,-122.31814095005302
1,0,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.618550164551785,-122.34240185261628
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.55748162205463,-122.36553409618091
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.545234589831196,-122.38508198477699
1,1,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60701683754301,-122.33068899816642
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.62871326719517,-122.33090658782622
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.66868054550898,-122.38697024773056
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.610392297795045,-122.31611229536243
1,1,Cycles,2,1,1,0,At Intersection (intersection related),PEDALCYCLIST STRUCK PEDESTRIAN,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.61021404171938,-122.33668342822828
0,1,Cycles,4,0,1,1,Mid-Block (not related to intersection),NOT ENOUGH INFORMATION / NOT APPLICABLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.57967346285829,-122.29915965981644
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,1,Vehicle - Pedalcyclist,1,0,47.537954166593686,-122.361091865746
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.61886143039903,-122.32672701279377
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.521023292388975,-122.36454783752541
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.65203780745402,-122.34992726918408
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.661354746959546,-122.32725022505704
0,1,Cycles,4,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.558412532877796,-122.38685637218778
1,2,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Dusk,0,0,Vehicle - Pedalcyclist,0,0,47.614457242057235,-122.3298224327749
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.595837273375686,-122.32637379821077
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.61158943576474,-122.30274429551548
1,2,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.71974505042597,-122.31813230805237
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.64924012162934,-122.34741874332344
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.59923897055192,-122.30896784408894
1,2,Cycles,3,0,1,2,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60655274573212,-122.3317981230281
0,1,Cycles,3,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.558357918053524,-122.38145936541744
0,0,Cycles,3,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.67489954226581,-122.36606720534648
0,1,Cycles,2,0,1,1,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.69933594429024,-122.27712016855268
1,3,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Other,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.575579771832416,-122.33999040211643
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.650533523230685,-122.34267836132469
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.60729905819726,-122.33708679815666
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.70905834780453,-122.3447600111552
1,1,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.64319064257319,-122.32588681195921
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Wet,Daylight,0,0,Vehicle - Pedalcyclist,1,0,47.65978147538043,-122.31203248405404
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.65598766705076,-122.31326821384808
0,2,Cycles,4,0,1,3,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",1,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.61388302316643,-122.35309719792409
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60908893814311,-122.32337662383414
0,1,Cycles,1,0,1,0,Mid-Block (not related to intersection),PEDALCYCLIST OVERTURNED IN ROAD,0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.65202472754186,-122.32092404908016
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.67145247594737,-122.3141740609598
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.642255124403675,-122.34694325773887
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,1,0,47.60928514308913,-122.33890369362145
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Unknown,Unknown,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61352518617894,-122.32210217246154
0,1,Cycles,3,0,2,1,,NOT ENOUGH INFORMATION / NOT APPLICABLE,0,1,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.61812919042797,-122.34762418131443
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Unknown,1,0,Vehicle - Pedalcyclist,0,0,47.58295465379743,-122.2876589348097
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Raining,Wet,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.61522806298954,-122.32394607098915
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60003407589182,-122.32766333402573
1,1,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.608443564874534,-122.33199536332027
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.62291346932213,-122.36362334802976
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61120737279311,-122.33759198158764
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,1,0,47.66131900334303,-122.32072786134596
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,1,0,47.66444733589821,-122.29561786302312
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.68304737696085,-122.29791416346121
